timesheet_id,employee_code,timesheet_transaction_date,start_time,end_time,timesheet_transaction_hours,pay_period_id
2fdd3296-36ea-4995-aa93-36830cabd130,E0000013,2022-05-12,11:18:00,15:06:00,3.8,2022W19
f52f6b60-e43f-45eb-ac97-78034ff46f51,E0000013,2022-05-13,09:27:00,15:15:00,5.8,2022W19
90cf87a8-51c9-4948-86b8-56d430bc9b57,E0000013,2022-05-16,10:19:00,14:07:00,3.8,2022W20
3a534fc7-b7e0-41c7-94ba-132566547e28,E0000013,2022-05-17,10:19:00,14:07:00,3.8,2022W20
1534d474-2ff5-4cec-a951-a06b61e9a287,E0000013,2022-05-18,10:24:00,14:12:00,3.8,2022W20
b9036af5-618d-4c88-a10e-a6866c600512,E0000013,2022-05-19,11:04:00,14:52:00,3.8,2022W20
6c5fe4f9-0ab2-4a78-8a92-49dd5c7e0d1c,E0000013,2022-05-20,11:20:00,15:08:00,3.8,2022W20
01232b12-cc26-4385-9e03-0e3840beab7e,E0000013,2022-05-23,10:30:00,14:18:00,3.8,2022W21
d4c29d02-f8a9-40d3-ae71-28f1686f872a,E0000013,2022-05-24,11:13:00,17:01:00,5.8,2022W21
aa2e9f15-6493-43f4-aa47-48c8a54de2ef,E0000013,2022-05-25,11:18:00,15:06:00,3.8,2022W21
50e4372f-80d5-4e7f-8539-d0904bc78d2d,E0000013,2022-05-26,10:39:00,14:27:00,3.8,2022W21
e761f73a-3276-441d-9168-10f68260bc1e,E0000013,2022-05-27,11:11:00,15:59:00,4.8,2022W21
33f8ecbb-e62c-4fba-b624-086fa57400ce,E0000013,2022-05-30,11:30:00,17:18:00,5.8,2022W22
840449cf-9ea3-41a7-8a1a-176258aec517,E0000013,2022-05-31,09:05:00,13:53:00,4.8,2022W22
6073f7bb-d48f-4e7e-9f39-637f0d29a8e0,E0000013,2022-06-01,09:17:00,13:05:00,3.8,2022W22
f1f6cd0e-bc48-401d-a7f2-13a01bde4967,E0000013,2022-06-02,09:49:00,13:37:00,3.8,2022W22
7d27c16d-ebd7-45c9-9bee-c4c69005c649,E0000013,2022-06-03,11:01:00,15:49:00,4.8,2022W22
9a84d83f-1779-4838-a6a7-6d3d41a5305f,E0000013,2022-06-06,10:03:00,15:51:00,5.8,2022W23
a37fd605-279d-4e99-9766-0584fce32b71,E0000013,2022-06-07,10:31:00,14:19:00,3.8,2022W23
ba24cb8d-e6bb-4c97-9a1e-368aa74e348e,E0000013,2022-06-08,10:17:00,14:05:00,3.8,2022W23
cbaf6e32-460e-4a93-8037-52c895cf5da3,E0000013,2022-06-09,09:50:00,15:38:00,5.8,2022W23
c9470604-77db-4ed9-9ff4-cf1f0b3795af,E0000013,2022-06-10,09:56:00,13:44:00,3.8,2022W23
ab33e6be-dc69-4338-a7e9-307441d6b235,E0000013,2022-06-14,09:44:00,13:32:00,3.8,2022W24
a252cd2f-5b74-4846-a93a-b78635926a63,E0000013,2022-06-15,09:31:00,13:19:00,3.8,2022W24
7aeef079-b254-41f4-95ef-dfaf35ca7989,E0000013,2022-06-16,11:52:00,15:40:00,3.8,2022W24
2c290cc6-1acb-4b78-8f78-184f7f2fcefc,E0000013,2022-06-17,09:40:00,13:28:00,3.8,2022W24
6996fa16-06da-4d2a-9ec9-d8adf715eea5,E0000013,2022-06-20,10:01:00,13:49:00,3.8,2022W25
fd64a4a9-48b6-41c5-a7bb-6ccb78219155,E0000013,2022-06-21,10:53:00,16:41:00,5.8,2022W25
93994292-5517-4183-b8e7-71e212fa17d4,E0000013,2022-06-22,09:06:00,13:54:00,4.8,2022W25
6607f10a-c848-41b8-9f10-a4a77da3bf7c,E0000013,2022-06-23,10:22:00,14:10:00,3.8,2022W25
9f7052c9-10e8-40f3-96c2-614320542599,E0000013,2022-06-24,11:58:00,15:46:00,3.8,2022W25
7634d328-69f1-4843-9ccf-788a02f1fd55,E0000013,2022-06-27,09:50:00,13:38:00,3.8,2022W26
25e12075-4d57-4fdb-b926-774b7954858d,E0000013,2022-06-28,11:39:00,15:27:00,3.8,2022W26
d35d80d8-29be-45f7-95c7-63141c794d97,E0000013,2022-06-29,09:41:00,13:29:00,3.8,2022W26
c9886d3a-10ab-4c78-b2eb-017ae50dcdc2,E0000013,2022-06-30,09:39:00,12:27:00,2.8,2022W26
57172276-6c77-432f-a5d8-0355a8bd90f2,E0000013,2022-07-01,08:51:00,12:39:00,3.8,2022W26
6751a5aa-bd98-4880-996e-cdce383517f8,E0000013,2022-07-04,11:11:00,14:59:00,3.8,2022W27
346bfe82-88ad-46c8-9e6d-0dfaf0117901,E0000013,2022-07-05,11:17:00,15:05:00,3.8,2022W27
6cb6b2b4-b702-490d-89f1-0abf00c192b2,E0000013,2022-07-06,10:44:00,16:32:00,5.8,2022W27
5c5a03e9-beba-4b0d-b997-01d71f8a8a6c,E0000013,2022-07-07,08:31:00,13:19:00,4.8,2022W27
f013046a-ef2e-4069-8c74-7b5c047d6992,E0000013,2022-07-08,09:31:00,12:19:00,2.8,2022W27
3f69c18b-32e6-44ab-8041-07ec5b3daa60,E0000013,2022-07-11,08:54:00,12:42:00,3.8,2022W28
e57c2791-712d-4241-820a-a541a9938557,E0000013,2022-07-12,11:56:00,15:44:00,3.8,2022W28
05af406b-f865-4e9c-b120-3b4bc4bb99bb,E0000013,2022-07-13,11:57:00,15:45:00,3.8,2022W28
2e896c0a-f516-4a4d-ab19-678d62ae2209,E0000013,2022-07-14,09:44:00,13:32:00,3.8,2022W28
324c2d87-5015-4dad-acdb-c5f5f4edbd34,E0000013,2022-07-15,08:07:00,11:55:00,3.8,2022W28
bc7d3dbf-4cd0-4c56-b7fb-7c7ea9bdb8d7,E0000013,2022-07-18,09:13:00,15:01:00,5.8,2022W29
0ca03a1f-ad86-4be9-83c3-9a98658c7324,E0000013,2022-07-19,11:04:00,14:52:00,3.8,2022W29
afc22e0c-b2bb-4110-b6b6-8d55b7b8c34b,E0000013,2022-07-20,10:08:00,13:56:00,3.8,2022W29
33ead216-c146-422d-a092-6f12395f627a,E0000013,2022-07-21,11:13:00,15:01:00,3.8,2022W29
90e48184-8a2e-43e9-b072-dcfc2fc6ec01,E0000013,2022-07-22,08:26:00,11:14:00,2.8,2022W29
7ee6fd73-c91c-44de-9ec4-1a82894e5296,E0000013,2022-07-25,11:07:00,14:55:00,3.8,2022W30
9c63b569-dd54-458c-871a-11e97e4e21ff,E0000013,2022-07-26,10:38:00,14:26:00,3.8,2022W30
a254abb4-144d-46ee-bb95-3e31ffe7b2a7,E0000013,2022-07-27,11:02:00,14:50:00,3.8,2022W30
05e6ae95-5aa0-4fdd-b811-29eda61996ae,E0000013,2022-07-28,08:47:00,13:35:00,4.8,2022W30
477f17cc-e57e-4405-b650-ea8d059a4c45,E0000013,2022-07-29,09:21:00,13:09:00,3.8,2022W30
d55cbd1a-9862-4c08-80c6-5cf1f43b04ae,E0000013,2022-08-01,09:22:00,13:10:00,3.8,2022W31
96bca27d-b48d-4614-b01d-26156a59bad1,E0000013,2022-08-02,10:45:00,14:33:00,3.8,2022W31
dd582601-877c-4430-aef2-a4db08d265ac,E0000013,2022-08-03,11:31:00,15:19:00,3.8,2022W31
5feb33d0-0fdd-4068-8d73-eba518acbaca,E0000013,2022-08-04,10:16:00,14:04:00,3.8,2022W31
a36f8410-c5ff-4401-96cd-d3de48c32e94,E0000013,2022-08-05,09:36:00,13:24:00,3.8,2022W31
614b643d-9f1a-4a64-9021-bbca1063253f,E0000013,2022-08-08,09:26:00,13:14:00,3.8,2022W32
3009cdf6-904f-420a-b458-a1e497b90081,E0000013,2022-08-09,08:51:00,12:39:00,3.8,2022W32
7a6978a5-353d-48d1-b4eb-5704a84fe943,E0000013,2022-08-10,11:17:00,15:05:00,3.8,2022W32
6307e9fb-a2ac-4d44-a421-a371f9806e6d,E0000013,2022-08-11,10:26:00,16:14:00,5.8,2022W32
724f6a0a-f82b-4c99-907e-f08d70cef98b,E0000013,2022-08-12,08:01:00,11:49:00,3.8,2022W32
c0d22dcf-fa8b-44ad-92ae-8d603d127841,E0000013,2022-08-15,11:11:00,14:59:00,3.8,2022W33
3bdb31bc-591a-4b9d-bffc-c8eb6d807b54,E0000013,2022-08-16,10:01:00,13:49:00,3.8,2022W33
76d28878-3e2d-4266-8464-20f51eabf4bf,E0000013,2022-08-17,10:24:00,14:12:00,3.8,2022W33
fcccd7ce-e7a5-4e01-814f-82dbf387f1ba,E0000013,2022-08-18,09:56:00,13:44:00,3.8,2022W33
e7910b89-9e1f-4e5f-8467-66cf7ecdb4b2,E0000013,2022-08-19,10:36:00,15:24:00,4.8,2022W33
c795bae0-ce43-4b95-ae3f-b8030472bb1b,E0000013,2022-08-22,11:52:00,15:40:00,3.8,2022W34
bd5e2505-f4d6-44a3-a036-ca1c467d1e86,E0000013,2022-08-23,11:05:00,14:53:00,3.8,2022W34
13ed3671-f06f-4dfd-ae2f-017b10af9a07,E0000013,2022-08-24,09:28:00,13:16:00,3.8,2022W34
86c40f2c-3b1b-4ee8-ba37-df2097b636eb,E0000013,2022-08-25,10:30:00,16:18:00,5.8,2022W34
fb7378fb-1ba6-4199-a72f-b82cbea54a5e,E0000013,2022-08-26,09:00:00,12:48:00,3.8,2022W34
06895012-b590-4ac5-9d87-d13fc441e3f3,E0000013,2022-08-29,09:14:00,13:02:00,3.8,2022W35
ce4df751-2c17-433b-8706-0820693f1157,E0000013,2022-08-30,11:17:00,15:05:00,3.8,2022W35
c4b84278-b731-4d32-9b27-84546f65614b,E0000013,2022-08-31,11:15:00,15:03:00,3.8,2022W35
02419630-dfdc-4c04-ab32-990cba87bee2,E0000013,2022-09-01,11:52:00,15:40:00,3.8,2022W35
09e9963b-3275-46bc-8eee-a7d3295880c9,E0000013,2022-09-02,09:04:00,12:52:00,3.8,2022W35
cfb8afa2-5515-4ff2-891b-fd30880df3ab,E0000013,2022-09-05,09:57:00,13:45:00,3.8,2022W36
51228ad2-c9d7-4699-b297-8dc423fc3426,E0000013,2022-09-06,08:07:00,11:55:00,3.8,2022W36
3db996b2-dc13-4d17-94a3-24b4efa0b186,E0000013,2022-09-07,08:40:00,14:28:00,5.8,2022W36
e2230f95-71aa-40d9-88a5-6373f7b299c7,E0000013,2022-09-08,09:45:00,15:33:00,5.8,2022W36
d393aec3-088a-4b41-92ad-aaab859c57c3,E0000013,2022-09-09,11:07:00,14:55:00,3.8,2022W36
21855d7f-6a5a-4f8a-b018-118c3d5dc4f7,E0000013,2022-09-12,10:21:00,14:09:00,3.8,2022W37
7362cec5-52e0-4ede-be47-fb04f9a75549,E0000013,2022-09-13,10:26:00,14:14:00,3.8,2022W37
71f91bee-8cee-43f7-8f49-b61316e3ef78,E0000013,2022-09-14,11:17:00,15:05:00,3.8,2022W37
31904838-4d47-4bcf-8338-804295ff1faf,E0000013,2022-09-15,09:51:00,15:39:00,5.8,2022W37
a03a58cd-8917-407b-8d58-5807340c6058,E0000013,2022-09-16,09:56:00,13:44:00,3.8,2022W37
ec2906fc-2c1a-4527-a317-a67d462f9d21,E0000013,2022-09-19,09:39:00,13:27:00,3.8,2022W38
405e21c2-e598-4fc1-bbeb-2e871e995484,E0000013,2022-09-20,10:11:00,13:59:00,3.8,2022W38
968487c7-c1a3-42b4-a027-7a81fdcb80a8,E0000013,2022-09-21,11:26:00,15:14:00,3.8,2022W38
3bfd90b9-e3d6-46a2-b2db-707744918016,E0000013,2022-09-22,08:49:00,12:37:00,3.8,2022W38
f8a8f316-24cf-4b16-8bad-1608d34f5d87,E0000013,2022-09-23,08:53:00,12:41:00,3.8,2022W38
3db121c4-da0c-4752-a48c-72e5837995a2,E0000013,2022-09-26,10:19:00,14:07:00,3.8,2022W39
e529ffe7-c863-4350-874e-7b4181e7c56d,E0000013,2022-09-27,10:59:00,14:47:00,3.8,2022W39
36642ce4-5b4b-40d7-9285-82b2a0bc4752,E0000013,2022-09-28,09:38:00,14:26:00,4.8,2022W39
7a41bf21-974d-4847-a1bc-ec9780af5990,E0000013,2022-09-29,08:52:00,12:40:00,3.8,2022W39
a48db882-fcf3-4abe-818d-a0591edb2af0,E0000013,2022-09-30,09:03:00,13:51:00,4.8,2022W39
44a15794-6e2a-4e34-ab4c-ee4a2a4f74d6,E0000013,2022-10-03,09:32:00,13:20:00,3.8,2022W40
a9006e43-b125-4e06-995e-6ab07f870beb,E0000013,2022-10-04,08:28:00,12:16:00,3.8,2022W40
fde046bf-9ff2-4c09-8dec-813211696792,E0000013,2022-10-05,10:43:00,14:31:00,3.8,2022W40
d803aa3b-18d1-4afe-8b96-ada00e03cca9,E0000013,2022-10-06,10:37:00,14:25:00,3.8,2022W40
fe54a5f3-067d-48d4-9ae0-c503ceccb321,E0000013,2022-10-07,11:28:00,15:16:00,3.8,2022W40
a9196888-5bf6-4071-b2c4-e77ba3862526,E0000013,2022-10-10,08:03:00,11:51:00,3.8,2022W41
2b1fc92c-10f3-4189-be17-fbd34f61af1e,E0000013,2022-10-11,09:48:00,13:36:00,3.8,2022W41
33444d8a-b6cf-46b0-99cf-705820243a16,E0000013,2022-10-12,08:53:00,12:41:00,3.8,2022W41
54c91724-a164-4a12-8f0b-5fc10f53f7d5,E0000013,2022-10-13,10:48:00,14:36:00,3.8,2022W41
3e83860f-79b8-4940-888f-4184b1ef766a,E0000013,2022-10-14,10:55:00,13:43:00,2.8,2022W41
85c04147-ee73-4f55-964f-0d290c755f17,E0000013,2022-10-17,09:07:00,13:55:00,4.8,2022W42
51491acd-9317-480d-a23d-3cb69b65df7e,E0000013,2022-10-18,09:44:00,13:32:00,3.8,2022W42
5985eb62-339f-4542-9fb6-307ce8e0b520,E0000013,2022-10-19,08:06:00,11:54:00,3.8,2022W42
7d3aa418-e2bd-473a-a183-b6396b000f48,E0000013,2022-10-20,08:53:00,12:41:00,3.8,2022W42
a6884190-95fc-4ae9-b6c2-38a38c531719,E0000013,2022-10-21,10:16:00,15:04:00,4.8,2022W42
fed1d944-3a18-452a-aa1d-4870edbfe003,E0000013,2022-10-24,09:55:00,13:43:00,3.8,2022W43
cc9cf27e-c32d-4597-a571-51bf8edf0492,E0000013,2022-10-25,10:57:00,14:45:00,3.8,2022W43
09440c35-4959-444b-9487-bdbf468d0d40,E0000013,2022-10-26,08:37:00,14:25:00,5.8,2022W43
ded76ed3-8b2f-4792-99b8-4add0951fa72,E0000013,2022-10-27,09:21:00,13:09:00,3.8,2022W43
9ca03067-dd4f-497a-b541-3583e344aeb8,E0000013,2022-10-28,11:04:00,15:52:00,4.8,2022W43
79a3062a-4797-42e0-86b2-134bcdcc324f,E0000013,2022-10-31,08:47:00,12:35:00,3.8,2022W44
e8b1fb3c-cb2b-4fca-bb8e-a171b828d841,E0000013,2022-11-01,10:01:00,13:49:00,3.8,2022W44
9925659f-1a1d-49a5-a947-0a4e6baec13b,E0000013,2022-11-02,11:38:00,17:26:00,5.8,2022W44
f70db2e8-7500-418f-a046-037382d68e2b,E0000013,2022-11-03,11:01:00,14:49:00,3.8,2022W44
4b0cc11b-b045-4b6d-a92f-2d797d9b88ed,E0000013,2022-11-04,11:43:00,15:31:00,3.8,2022W44
b5a23923-77fc-4f01-92ef-3c579a099932,E0000013,2022-11-07,08:42:00,13:30:00,4.8,2022W45
7827c4a6-33ed-4841-ae4a-8898b1da7e2a,E0000013,2022-11-08,09:47:00,13:35:00,3.8,2022W45
3ad43409-d806-4e15-a400-35c2a4ab8e2a,E0000013,2022-11-09,09:43:00,15:31:00,5.8,2022W45
62659f6f-f246-4136-b47e-e7a5dbbbfc7f,E0000013,2022-11-10,10:17:00,14:05:00,3.8,2022W45
1c5ceef7-f25a-4400-be9b-482677e449be,E0000013,2022-11-11,10:24:00,14:12:00,3.8,2022W45
c71b8c01-c166-4cc7-a56d-d7d9e1c7b5e5,E0000013,2022-11-14,09:28:00,15:16:00,5.8,2022W46
e19b3283-b113-4d04-b54d-416978d7932d,E0000013,2022-11-15,08:16:00,12:04:00,3.8,2022W46
04d428fc-6936-450e-9849-235ab3d02077,E0000013,2022-11-16,10:28:00,16:16:00,5.8,2022W46
bd27b424-4227-4d6b-b97a-37bc6a6ec0cd,E0000013,2022-11-17,11:53:00,17:41:00,5.8,2022W46
52b9e975-6e65-433c-ba02-e201fced7059,E0000013,2022-11-18,11:38:00,15:26:00,3.8,2022W46
1532f9f5-735b-4ae3-9d5c-aeb0c0e63dae,E0000013,2022-11-21,09:05:00,12:53:00,3.8,2022W47
e151807b-0ab0-45d8-ab8b-a1c45f913ab9,E0000013,2022-11-22,11:12:00,15:00:00,3.8,2022W47
f89dbfef-c4b6-4a31-99b2-c5c76d007525,E0000013,2022-11-23,09:13:00,12:01:00,2.8,2022W47
14cd32cc-f636-4b12-bc9c-b17bab3f38e0,E0000013,2022-11-25,11:20:00,15:08:00,3.8,2022W47
06d4d261-f4ed-4b2c-99de-3937ecfc1ae9,E0000013,2022-11-28,09:43:00,15:31:00,5.8,2022W48
20e8fa82-bfad-463f-b19a-08c5f9fce871,E0000013,2022-11-29,11:39:00,15:27:00,3.8,2022W48
ae360d87-b877-4e5e-ae2a-e82e00d3e714,E0000013,2022-11-30,09:42:00,13:30:00,3.8,2022W48
3c91eb7c-83ae-492e-bd98-fd93027799b1,E0000013,2022-12-01,11:50:00,15:38:00,3.8,2022W48
49f0ecad-6e96-41cd-a039-dad29130f873,E0000013,2022-12-02,08:59:00,14:47:00,5.8,2022W48
02471dc0-d384-4b75-8947-1c99d3033659,E0000013,2022-12-05,10:41:00,14:29:00,3.8,2022W49
53fa2114-07d6-43f4-a475-c6d990f1fa71,E0000013,2022-12-06,08:24:00,12:12:00,3.8,2022W49
1166ec2f-8fc3-49b2-9eca-785837b8f2fe,E0000013,2022-12-07,11:51:00,17:39:00,5.8,2022W49
c7de28c4-2bcf-4a55-a7b1-636cfd6cba80,E0000013,2022-12-08,09:50:00,14:38:00,4.8,2022W49
780e91a3-eeed-4b81-89e1-5722f9c346a8,E0000013,2022-12-09,08:50:00,12:38:00,3.8,2022W49
300b87ed-33cf-434f-a2fc-bc5be6da4348,E0000013,2022-12-12,10:34:00,14:22:00,3.8,2022W50
7c641744-dbf9-4867-a845-1d24d8b7f469,E0000013,2022-12-13,09:02:00,12:50:00,3.8,2022W50
001f7137-4a0c-4f54-b143-be13e64b5cc9,E0000013,2022-12-14,10:35:00,13:23:00,2.8,2022W50
a8fc1c9a-7ce0-47c2-a2f3-86c9e6509cdd,E0000013,2022-12-15,09:50:00,15:38:00,5.8,2022W50
eb3b814c-0d05-4e32-9fbd-12cbf03b2644,E0000013,2022-12-16,09:27:00,13:15:00,3.8,2022W50
ab580d5b-a9df-4de7-a798-c10c11c2e3ef,E0000013,2022-12-19,11:09:00,14:57:00,3.8,2022W51
b8216a46-bd4c-4f51-a0c3-985412769d22,E0000013,2022-12-20,10:01:00,13:49:00,3.8,2022W51
0d38043e-1bb1-4f2e-b8c4-91de7fc9ad49,E0000013,2022-12-21,10:15:00,14:03:00,3.8,2022W51
fa5368dd-c561-446f-94a6-62b78949feeb,E0000013,2022-12-22,10:35:00,14:23:00,3.8,2022W51
e0b10d7f-a29d-4227-b8da-b8419a636755,E0000013,2022-12-23,09:44:00,15:32:00,5.8,2022W51
75aa61a0-e7d3-4e84-9ae9-f2f7fb05d6d0,E0000013,2022-12-27,11:52:00,16:40:00,4.8,2022W52
3d3ff09e-b765-48b4-a1e4-7206b29eb53e,E0000013,2022-12-28,09:24:00,15:12:00,5.8,2022W52
c2536bbd-1249-4da4-bca7-9419c1551c62,E0000013,2022-12-29,11:00:00,14:48:00,3.8,2022W52
6c8d7557-9c8c-42cf-a7ef-8d4efb1e5ec5,E0000013,2022-12-30,11:12:00,16:00:00,4.8,2022W52
e61bdb1d-1ee4-4fcc-a9f5-84d39c1d0581,E0000013,2023-01-02,11:59:00,15:47:00,3.8,2023W01
ea2b3f54-ddb5-402d-b599-88bed49a5a91,E0000013,2023-01-03,09:02:00,12:50:00,3.8,2023W01
1128791d-3d20-4115-ac71-092bb568b4ca,E0000013,2023-01-04,08:53:00,12:41:00,3.8,2023W01
99035716-e963-40f8-ac14-eebf98040ca2,E0000013,2023-01-05,11:54:00,15:42:00,3.8,2023W01
65e860fd-3387-4eca-9de5-7a3667172c44,E0000013,2023-01-06,08:51:00,11:39:00,2.8,2023W01
2c15e26b-a810-421c-a607-0964b5f767f2,E0000013,2023-01-09,11:05:00,14:53:00,3.8,2023W02
b13ceabb-32eb-4a79-b919-5dc54dafc270,E0000013,2023-01-10,10:15:00,15:03:00,4.8,2023W02
bcc952fc-1d64-4168-a4ba-d94d54aea6b9,E0000013,2023-01-11,08:02:00,11:50:00,3.8,2023W02
5ff30107-33d7-42c9-b694-7db3ea1e6097,E0000013,2023-01-12,10:04:00,13:52:00,3.8,2023W02
c40a2d7d-dcb3-4e5f-af3b-a4d026ef8ac3,E0000013,2023-01-13,08:22:00,12:10:00,3.8,2023W02
4194a884-69ea-4d3e-acc7-19731d0f08c0,E0000013,2023-01-16,11:09:00,14:57:00,3.8,2023W03
6059989a-626f-4411-b932-3c20fc4828cc,E0000013,2023-01-17,08:32:00,14:20:00,5.8,2023W03
74311ba9-8a82-4bb2-8eb0-f171f0b92a1e,E0000013,2023-01-18,08:14:00,13:02:00,4.8,2023W03
b0ca6142-c79e-4cd6-9d42-da63be32204e,E0000013,2023-01-19,09:04:00,13:52:00,4.8,2023W03
45767c9f-0bd8-4b68-bb76-982ec94256b9,E0000013,2023-01-20,08:56:00,14:44:00,5.8,2023W03
c3015674-5274-413a-a637-f83734f35df3,E0000013,2023-01-23,08:55:00,13:43:00,4.8,2023W04
158b91d9-07a9-4659-b8b3-d9e767d71a02,E0000013,2023-01-24,08:30:00,13:18:00,4.8,2023W04
8ecbe482-a417-40a2-8139-f572d68509f8,E0000013,2023-01-25,10:54:00,15:42:00,4.8,2023W04
38bc0cc5-fb64-4990-93c2-d7f0938ea15c,E0000013,2023-01-27,09:21:00,13:09:00,3.8,2023W04
9e246b66-fcc7-447c-8e23-e9db1ec92652,E0000013,2023-01-30,08:06:00,11:54:00,3.8,2023W05
ae067750-16de-4a81-8fad-12d9c97be531,E0000013,2023-01-31,10:34:00,14:22:00,3.8,2023W05
aa6458b0-c5f5-40bb-9e42-5ccae43c0db8,E0000013,2023-02-01,08:17:00,12:05:00,3.8,2023W05
029068af-203c-4b6c-9ed1-4f271d93d17c,E0000013,2023-02-02,08:52:00,12:40:00,3.8,2023W05
ac56b69f-057b-4b74-9a65-c6146950ac24,E0000013,2023-02-03,10:01:00,13:49:00,3.8,2023W05
e31c1ab1-7aac-4bf7-b9df-477eabfd1fef,E0000013,2023-02-06,10:16:00,14:04:00,3.8,2023W06
772bdb09-e488-46c9-8baf-842d1a1f7e68,E0000013,2023-02-07,09:35:00,14:23:00,4.8,2023W06
f31318fb-0769-4510-b2f9-eb459d924ed7,E0000013,2023-02-08,10:29:00,15:17:00,4.8,2023W06
01a8c5f6-5e38-4b6b-b7b0-294df253197a,E0000013,2023-02-09,09:25:00,13:13:00,3.8,2023W06
87922ecd-6ca1-4be7-ae14-af08fa94d91d,E0000013,2023-02-10,09:17:00,13:05:00,3.8,2023W06
ded7ca88-a6a5-40ad-9df9-54210d4c107e,E0000013,2023-02-13,11:59:00,15:47:00,3.8,2023W07
74eac475-4f13-4d2c-9afa-587a2be5a59e,E0000013,2023-02-14,08:12:00,14:00:00,5.8,2023W07
647442fe-2268-4ffa-8dff-7e4cb148d246,E0000013,2023-02-15,11:59:00,17:47:00,5.8,2023W07
3bef380b-7cfe-422a-8f8a-b1e255840d16,E0000013,2023-02-16,10:40:00,16:28:00,5.8,2023W07
837d1922-1645-4a4f-8f59-ae1b05139f57,E0000013,2023-02-17,11:54:00,15:42:00,3.8,2023W07
36558abb-98d8-4985-a01d-13a1ac305bf7,E0000013,2023-02-20,10:24:00,14:12:00,3.8,2023W08
897feb81-9a77-4cbb-ab15-fc8f43f7ee5b,E0000013,2023-02-21,08:56:00,12:44:00,3.8,2023W08
0637fcaa-5bd4-4cc1-ba43-58c6c8082705,E0000013,2023-02-22,08:34:00,12:22:00,3.8,2023W08
6d23f02c-4209-4296-99e6-9809c405e003,E0000013,2023-02-23,09:46:00,15:34:00,5.8,2023W08
1ca21dfd-37df-4976-af6c-3222de93c3e8,E0000013,2023-02-24,09:58:00,13:46:00,3.8,2023W08
8c78883f-c479-4ee2-af2e-27052181f9a7,E0000013,2023-02-27,10:47:00,14:35:00,3.8,2023W09
9ad739d8-628e-4264-85b4-6e2d2660eafc,E0000013,2023-02-28,11:59:00,15:47:00,3.8,2023W09
9f464a56-5c8e-4fbb-ae5f-aefb57fc4422,E0000013,2023-03-01,08:16:00,12:04:00,3.8,2023W09
237ea712-3828-4934-8825-ed02ac02df62,E0000013,2023-03-02,09:19:00,13:07:00,3.8,2023W09
054b9a1d-4dcc-45a1-ab63-4885ca1377be,E0000013,2023-03-03,08:18:00,12:06:00,3.8,2023W09
a9d986b2-1c5b-4ce1-8616-9f6410437eb2,E0000013,2023-03-06,09:38:00,13:26:00,3.8,2023W10
9cd37c33-3c78-4ad2-86a0-0070c1b659c8,E0000013,2023-03-07,10:55:00,14:43:00,3.8,2023W10
79512f8c-3fd4-42f6-9cd0-918e65beb4a1,E0000013,2023-03-08,09:55:00,13:43:00,3.8,2023W10
efdedff2-f539-43c2-af15-d6aa0529b526,E0000013,2023-03-09,10:35:00,14:23:00,3.8,2023W10
b5411869-928b-4f88-9bbb-bdfdc81d9c5a,E0000013,2023-03-10,11:36:00,15:24:00,3.8,2023W10
3c851145-f198-45dc-875f-8c89cfb78a4b,E0000013,2023-03-13,09:19:00,13:07:00,3.8,2023W11
48ec2e2c-1578-4000-bb91-0aa817e79fcd,E0000013,2023-03-14,11:38:00,16:26:00,4.8,2023W11
a8e578d5-64ab-4bb3-94a5-018e40a6043d,E0000013,2023-03-15,11:41:00,15:29:00,3.8,2023W11
04f45d16-0261-4f13-8605-2b8927134eb6,E0000013,2023-03-16,08:08:00,12:56:00,4.8,2023W11
b05c84dd-988e-40d6-80bf-d83af4f52c6c,E0000013,2023-03-17,10:23:00,14:11:00,3.8,2023W11
b73e3a60-11bd-4110-871d-13c6540c6b81,E0000013,2023-03-20,10:14:00,15:02:00,4.8,2023W12
2eeb0f92-c690-4556-9520-94ce2130e5f9,E0000013,2023-03-22,09:27:00,12:15:00,2.8,2023W12
216ea4df-5826-4c81-918b-9558a241dc6e,E0000013,2023-03-23,10:30:00,16:18:00,5.8,2023W12
29128032-be73-480b-be9a-f95f799a7097,E0000013,2023-03-24,11:05:00,15:53:00,4.8,2023W12
41fc1b56-80b5-437a-a77a-6d1793bb080d,E0000013,2023-03-27,09:58:00,15:46:00,5.8,2023W13
7e9435e0-7fa4-4a0f-9510-d6c13fe8165c,E0000013,2023-03-28,11:00:00,14:48:00,3.8,2023W13
4939393d-3a68-4667-8c9b-e34a5fdbd1e9,E0000013,2023-03-29,10:52:00,15:40:00,4.8,2023W13
b7383957-eeca-4eff-9b03-b658c71a51f3,E0000013,2023-03-30,08:26:00,12:14:00,3.8,2023W13
a895f057-5e5f-4e3d-a2f3-968d1ed6d392,E0000013,2023-03-31,08:59:00,13:47:00,4.8,2023W13
35067cab-31af-4e52-9694-01b098b3742a,E0000013,2023-04-03,08:24:00,14:12:00,5.8,2023W14
9f8bc6ed-db83-4f19-8246-5882a289dc12,E0000013,2023-04-04,08:05:00,11:53:00,3.8,2023W14
4c0676a6-3c51-4336-b12c-e25b2fd8c1b3,E0000013,2023-04-05,08:55:00,12:43:00,3.8,2023W14
5ffce95b-0f7a-41ee-aefe-7a0e0a47c3a0,E0000013,2023-04-06,09:45:00,13:33:00,3.8,2023W14
56f598ac-573a-4782-956a-dc12aa61d200,E0000013,2023-04-11,08:29:00,12:17:00,3.8,2023W15
